period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2024,SMS-SAR,USA-AR,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SMS-SAR_2,Mississippi Natural Gas Interstate Receipts From Arkansas (MMcf),714330,MMCF
2024,SOK-SAR,USA-AR,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SOK-SAR_2,Oklahoma Natural Gas Interstate Receipts From Arkansas (MMcf),0,MMCF
2024,STX-SAR,USA-AR,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_STX-SAR_2,Texas Natural Gas Interstate Receipts From Arkansas (MMcf),0,MMCF
2024,SCO-SNE,USA-NE,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SCO-SNE_2,Colorado Natural Gas Interstate Receipts From Nebraska (MMcf),378460,MMCF
2024,SIA-SNE,USA-NE,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SIA-SNE_2,Iowa Natural Gas Interstate Receipts From Nebraska (MMcf),635053,MMCF
2024,SKS-SNE,USA-NE,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SKS-SNE_2,Kansas Natural Gas Interstate Receipts From Nebraska (MMcf),146581,MMCF
2024,SMO-SNE,USA-NE,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SMO-SNE_2,Missouri Natural Gas Interstate Receipts From Nebraska (MMcf),166576,MMCF
2024,SNE-Z0S,USA-NE,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SNE_2,Nebraska Natural Gas Interstate Receipts (MMcf),1453275,MMCF
2024,SSD-SNE,USA-NE,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SSD-SNE_2,South Dakota Natural Gas Interstate Receipts From Nebraska (MMcf),20831,MMCF
2024,SWY-SNE,USA-NE,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGM_EPG0_MIR_SWY-SNE_MMCF,Wyoming Natural Gas Interstate Receipts From Nebraska (Million Cubic Feet),0,MMCF
2024,SAR-SMO,USA-MO,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SAR-SMO_2,Arkansas Natural Gas Interstate Receipts From Missouri (MMcf),4756,MMCF
2024,SIA-SMO,USA-MO,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SIA-SMO_2,Iowa Natural Gas Interstate Receipts From Missouri (MMcf),162377,MMCF
2024,SIL-SMO,USA-MO,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SIL-SMO_2,Illinois Natural Gas Interstate Receipts From Missouri (MMcf),450139,MMCF
2024,SKS-SMO,USA-MO,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SKS-SMO_2,Kansas Natural Gas Interstate Receipts From Missouri (MMcf),0,MMCF
2024,SMO-Z0S,USA-MO,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SMO_2,Missouri Natural Gas Interstate Receipts (MMcf),893703,MMCF
2024,SOK-SMO,USA-MO,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SOK-SMO_2,Oklahoma Natural Gas Interstate Receipts From Missouri (MMcf),0,MMCF
2024,SMO-SIA,USA-MO,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGA_EPG0_MIR_SMO-SIA_MMCF,Missouri Natural Gas Interstate Movements: Receipts From Iowa (Million Cubic Feet),651,MMCF
2024,SNE-SMO,USA-MO,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGM_EPG0_MIR_SNE-SMO_MMCF,Nebraska Natural Gas Interstate Receipts From Missouri (Million Cubic Feet),0,MMCF
2024,SDC-SVA,USA-VA,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SDC-SVA_2,District of Columbia Natural Gas Interstate Receipts From Virginia (MMcf),7133,MMCF
2024,SMD-SVA,USA-VA,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SMD-SVA_2,Maryland Natural Gas Interstate Receipts From Virginia (MMcf),403280,MMCF
2024,SNC-SVA,USA-VA,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SNC-SVA_2,North Carolina Natural Gas Interstate Receipts From Virginia (MMcf),588591,MMCF
2024,STN-SVA,USA-VA,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_STN-SVA_2,Tennessee Natural Gas Interstate Receipts From Virginia (MMcf),52339,MMCF
2024,SVA-Z0S,USA-VA,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SVA_2,Virginia Natural Gas Interstate Receipts (MMcf),1453903,MMCF
2024,SWV-SVA,USA-VA,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SWV-SVA_2,West Virginia Natural Gas Interstate Receipts From Virginia (MMcf),0,MMCF
2024,SCO-SKS,USA-KS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SCO-SKS_2,Colorado Natural Gas Interstate Receipts From Kansas (MMcf),1472,MMCF
2024,SKS-Z0S,USA-KS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SKS_2,Kansas Natural Gas Interstate Receipts (MMcf),1342180,MMCF
2024,SMO-SKS,USA-KS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SMO-SKS_2,Missouri Natural Gas Interstate Receipts From Kansas (MMcf),517487,MMCF
2024,SNE-SKS,USA-KS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SNE-SKS_2,Nebraska Natural Gas Interstate Receipts From Kansas (MMcf),642513,MMCF
2024,SOK-SKS,USA-KS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SOK-SKS_2,Oklahoma Natural Gas Interstate Receipts From Kansas (MMcf),14819,MMCF
2024,STX-SKS,USA-KS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGA_EPG0_MIR_STX-SKS_MMCF,Texas Natural Gas Interstate Receipts From Kansas(MMcf),0,MMCF
2024,SDE-Z0S,USA-DE,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SDE_2,Delaware Natural Gas Interstate Receipts (MMcf),62664,MMCF
2024,SMD-SDE,USA-DE,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SMD-SDE_2,Maryland Natural Gas Interstate Receipts From Delaware (MMcf),6950,MMCF
2024,SPA-SDE,USA-DE,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SPA-SDE_2,Pennsylvania Natural Gas Interstate Receipts From Delaware (MMcf),0,MMCF
2024,SAL-Z0S,USA-AL,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SAL_2,Alabama Natural Gas Interstate Receipts (MMcf),4674283,MMCF
2024,SFL-SAL,USA-AL,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SFL-SAL_2,Florida Natural Gas Interstate Receipts From Alabama (MMcf),1356359,MMCF
2024,SGA-SAL,USA-AL,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SGA-SAL_2,Georgia Natural Gas Interstate Receipts From Alabama (MMcf),1683451,MMCF
2024,SLA-SAL,USA-AL,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SLA-SAL_2,Louisiana Natural Gas Interstate Receipts From Alabama (MMcf),391,MMCF
2024,SMS-SAL,USA-AL,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SMS-SAL_2,Mississippi Natural Gas Interstate Receipts From Alabama (MMcf),925017,MMCF
2024,SSC-SAL,USA-AL,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SSC-SAL_2,South Carolina Natural Gas Interstate Receipts From Alabama (MMcf),0,MMCF
2024,STN-SAL,USA-AL,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_STN-SAL_2,Tennessee Natural Gas Interstate Receipts From Alabama (MMcf),631,MMCF
2024,STX-SAL,USA-AL,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_STX-SAL_2,Texas Natural Gas Interstate Receipts From Alabama (MMcf),5,MMCF
2024,R3FM-SAL,USA-AL,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGM_EPG0_MIR_R3FM-SAL_MMCF,Federal Offshore--Gulf of America Natural Gas Interstate Receipts From Alabama (Million Cubic Feet),0,MMCF
2024,SNC-SAL,USA-AL,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGM_EPG0_MIR_SNC-SAL_MMCF,North Carolina Natural Gas Interstate Receipts From Alabama (MMcf),20,MMCF
2024,SIA-SMN,MINNESOTA,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SIA-SMN_2,Iowa Natural Gas Interstate Receipts From Minnesota (MMcf),1200021,MMCF
2024,SMN-Z0S,MINNESOTA,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SMN_2,Minnesota Natural Gas Interstate Receipts (MMcf),1661837,MMCF
2024,SND-SMN,MINNESOTA,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SND-SMN_2,North Dakota Natural Gas Interstate Receipts From Minnesota (MMcf),15023,MMCF
2024,SWI-SMN,MINNESOTA,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SWI-SMN_2,Wisconsin Natural Gas Interstate Receipts From Minnesota (MMcf),567506,MMCF
2024,SSD-SMN,MINNESOTA,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGM_EPG0_MIR_SSD-SMN_MMCF,South Dakota Natural Gas Interstate Receipts From Minnesota (Million Cubic Feet),0,MMCF
2024,NUS-Z0S,U.S.,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_NUS_2,U.S. Natural Gas Interstate Receipts (MMcf),66966468,MMCF
2024,SFL-SGA,USA-GA,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SFL-SGA_2,Florida Natural Gas Interstate Receipts From Georgia (MMcf),375007,MMCF
2024,SGA-Z0S,USA-GA,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SGA_2,Georgia Natural Gas Interstate Receipts (MMcf),1880152,MMCF
2024,SSC-SGA,USA-GA,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SSC-SGA_2,South Carolina Natural Gas Interstate Receipts From Georgia (MMcf),617596,MMCF
2024,STN-SGA,USA-GA,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_STN-SGA_2,Tennessee Natural Gas Interstate Receipts From Georgia (MMcf),6518,MMCF
2024,SAL-SGA,USA-GA,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGM_EPG0_MIR_SAL-SGA_MMCF,Alabama Natural Gas Interstate Receipts From Georgia (Million Cubic Feet),0,MMCF
2024,SMN-SND,USA-ND,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SMN-SND_2,Minnesota Natural Gas Interstate Receipts From North Dakota (MMcf),512643,MMCF
2024,SMT-SND,USA-ND,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SMT-SND_2,Montana Natural Gas Interstate Receipts From North Dakota (MMcf),54881,MMCF
2024,SND-Z0S,USA-ND,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SND_2,North Dakota Natural Gas Interstate Receipts (MMcf),168321,MMCF
2024,SSD-SND,USA-ND,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SSD-SND_2,South Dakota Natural Gas Interstate Receipts From North Dakota (MMcf),834904,MMCF
2024,SAL-STN,USA-TN,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SAL-STN_2,Alabama Natural Gas Interstate Receipts From Tennessee (MMcf),1000471,MMCF
2024,SGA-STN,USA-TN,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SGA-STN_2,Georgia Natural Gas Interstate Receipts From Tennessee (MMcf),1608,MMCF
2024,SKY-STN,USA-TN,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SKY-STN_2,Kentucky Natural Gas Interstate Receipts From Tennessee (MMcf),336429,MMCF
2024,SMS-STN,USA-TN,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SMS-STN_2,Mississippi Natural Gas Interstate Receipts From Tennessee (MMcf),937282,MMCF
2024,STN-Z0S,USA-TN,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_STN_2,Tennessee Natural Gas Interstate Receipts (MMcf),2677612,MMCF
2024,SVA-STN,USA-TN,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SVA-STN_2,Virginia Natural Gas Interstate Receipts From Tennessee (MMcf),0,MMCF
2024,SAR-STX,TEXAS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SAR-STX_2,Arkansas Natural Gas Interstate Receipts From Texas (MMcf),105799,MMCF
2024,SLA-STX,TEXAS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SLA-STX_2,Louisiana Natural Gas Interstate Receipts From Texas (MMcf),2899244,MMCF
2024,SNM-STX,TEXAS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SNM-STX_2,New Mexico Natural Gas Interstate Receipts From Texas (MMcf),390293,MMCF
2024,SOK-STX,TEXAS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SOK-STX_2,Oklahoma Natural Gas Interstate Receipts From Texas (MMcf),746887,MMCF
2024,STX-Z0S,TEXAS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_STX_2,Texas Natural Gas Interstate Receipts (MMcf),1114338,MMCF
2024,R3FM-STX,TEXAS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGM_EPG0_MIR_R3FM-STX_MMCF,Federal Offshore--Gulf of America Natural Gas Interstate Receipts From Texas (Million Cubic Feet),0,MMCF
2024,SFL-STX,TEXAS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGM_EPG0_MIR_SFL-STX_MMCF,Florida Natural Gas Interstate Receipts From Texas (Million Cubic Feet),2,MMCF
2024,SKS-STX,TEXAS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGM_EPG0_MIR_SKS-STX_MMCF,Kansas Natural Gas Interstate Receipts From Texas (Million Cubic Feet),5,MMCF
2024,SMS-STX,TEXAS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGM_EPG0_MIR_SMS-STX_MMCF,Mississippi Natural Gas Interstate Receipts From Texas (Million Cubic Feet),1,MMCF
2024,SNC-STX,TEXAS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGM_EPG0_MIR_SNC-STX_MMCF,North Carolina Natural Gas Interstate Receipts From Texas (Million Cubic Feet),2,MMCF
2024,SNV-STX,TEXAS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGM_EPG0_MIR_SNV-STX_MMCF,Nevada Natural Gas Interstate Receipts From Texas (Million Cubic Feet),2,MMCF
2024,SNJ-Z0S,USA-NJ,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SNJ_2,New Jersey Natural Gas Interstate Receipts (MMcf),1609845,MMCF
2024,SNY-SNJ,USA-NJ,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SNY-SNJ_2,New York Natural Gas Interstate Receipts From New Jersey (MMcf),761164,MMCF
2024,SPA-SNJ,USA-NJ,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGM_EPG0_MIR_SPA-SNJ_MMCF,Pennsylvania Natural Gas Interstate Receipts From New Jersey (Million Cubic Feet),0,MMCF
2024,SCT-SMA,MASSACHUSETTS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SCT-SMA_2,Connecticut Natural Gas Interstate Receipts From Massachusetts (MMcf),1031,MMCF
2024,SMA-Z0S,MASSACHUSETTS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SMA_2,Massachusetts Natural Gas Interstate Receipts (MMcf),476920,MMCF
2024,SNH-SMA,MASSACHUSETTS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SNH-SMA_2,New Hampshire Natural Gas Interstate Receipts From Massachusetts (MMcf),36040,MMCF
2024,SNY-SMA,MASSACHUSETTS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SNY-SMA_2,New York Natural Gas Interstate Receipts From Massachusetts (MMcf),0,MMCF
2024,SRI-SMA,MASSACHUSETTS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SRI-SMA_2,Rhode Island Natural Gas Interstate Receipts From Massachusetts (MMcf),46300,MMCF
2024,SDC-Z0S,USA-DC,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SDC_2,District of Columbia Natural Gas Interstate Receipts (MMcf),26268,MMCF
2024,SMD-SDC,USA-DC,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGM_EPG0_MIR_SMD-SDC_MMCF,Maryland Natural Gas Interstate Receipts From District of Columbia (Million Cubic Feet),0,MMCF
2024,SVA-SDC,USA-DC,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGM_EPG0_MIR_SVA-SDC_MMCF,Virginia Natural Gas Interstate Receipts From District of Columbia (Million Cubic Feet),0,MMCF
2024,SAL-R3FM,NA,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SAL-R3FM_2,Alabama Natural Gas Interstate Receipts From Federal Offshore--Gulf of America (MMcf),92189,MMCF
2024,SLA-R3FM,NA,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SLA-R3FM_2,Lousinana Natural Gas Interstate Receipts From Federal Offshore--Gulf of America (MMcf),317875,MMCF
2024,SMS-R3FM,NA,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SMS-R3FM_2,Mississippi Natural Gas Interstate Receipts from Federal Offshore--Gulf of America (Million Cubic Feet),133568,MMCF
2024,STX-R3FM,NA,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_STX-R3FM_2,Texas Natural Gas Interstate Receipts From Federal Offshore--Gulf of America (MMcf),66138,MMCF
2024,SCO-SUT,USA-UT,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SCO-SUT_2,Colorado Natural Gas Interstate Receipts From Utah (MMcf),10701,MMCF
2024,SID-SUT,USA-UT,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SID-SUT_2,Idaho Natural Gas Interstate Receipts From Utah (MMcf),86533,MMCF
2024,SNV-SUT,USA-UT,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SNV-SUT_2,Nevada Natural Gas Interstate Receipts From Utah (MMcf),779857,MMCF
2024,SUT-Z0S,USA-UT,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SUT_2,Utah Natural Gas Interstate Receipts (MMcf),1049018,MMCF
2024,SWY-SUT,USA-UT,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SWY-SUT_2,Wyoming Natural Gas Interstate Receipts From Utah (MMcf),143762,MMCF
2024,SUT-SID,USA-UT,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGM_EPG0_MIR_SUT-SID_MMCF,Utah Interstate Movements: Receipts of Natural Gas (Million Cubic Feet),0,MMCF
2024,SCO-SWY,USA-WY,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SCO-SWY_2,Colorado Natural Gas Interstate Receipts From Wyoming (MMcf),308412,MMCF
2024,SID-SWY,USA-WY,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SID-SWY_2,Idaho Natural Gas Interstate Receipts From Wyoming (MMcf),9,MMCF
2024,SMT-SWY,USA-WY,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SMT-SWY_2,Montana Natural Gas Interstate Receipts From Wyoming (MMcf),24586,MMCF
2024,SNE-SWY,USA-WY,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SNE-SWY_2,Nebraska Natural Gas Interstate Receipts From Wyoming (MMcf),402606,MMCF
2024,SSD-SWY,USA-WY,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SSD-SWY_2,South Dakota Natural Gas Interstate Receipts From Wyoming (MMcf),7807,MMCF
2024,SUT-SWY,USA-WY,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SUT-SWY_2,Utah Natural Gas Interstate Receipts From Wyoming (MMcf),930210,MMCF
2024,SWY-Z0S,USA-WY,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SWY_2,Wyoming Natural Gas Interstate Receipts (MMcf),1034674,MMCF
2024,SNV-SWY,USA-WY,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGA_EPG0_MIR_SNV-SWY_MMCF,Nevada Natural Gas Interstate Receipts From Wyoming (MMcf),10,MMCF
2024,SAZ-SWY,USA-WY,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGM_EPG0_MIR_SAZ-SWY_MMCF,Arizona Natural Gas Interstate Receipts From Wyoming (Million Cubic Feet),1,MMCF
2024,SIL-SIN,USA-IN,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SIL-SIN_2,Illinois Natural Gas Interstate Receipts From Indiana (MMcf),434439,MMCF
2024,SIN-Z0S,USA-IN,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SIN_2,Indiana Natural Gas Interstate Receipts (MMcf),2034793,MMCF
2024,SKY-SIN,USA-IN,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SKY-SIN_2,Kentucky Natural Gas Interstate Receipts From Indiana (MMcf),242255,MMCF
2024,SMI-SIN,USA-IN,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SMI-SIN_2,Michigan Natural Gas Interstate Receipts From Indiana (MMcf),338539,MMCF
2024,SOH-SIN,USA-IN,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SOH-SIN_2,Ohio Natural Gas Interstate Receipts From Indiana (MMcf),343996,MMCF
2024,SCA-SNV,USA-NV,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SCA-SNV_2,California Natural Gas Interstate Receipts From Nevada (MMcf),458589,MMCF
2024,SNV-Z0S,USA-NV,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SNV_2,Nevada Natural Gas Interstate Receipts (MMcf),855069,MMCF
2024,SID-SNV,USA-NV,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGM_EPG0_MIR_SID-SNV_MMCF,Idaho Natural Gas Interstate Receipts From Nevada (Million Cubic Feet),0,MMCF
2024,SOR-SNV,USA-NV,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGM_EPG0_MIR_SOR-SNV_MMCF,Oregon Natural Gas Interstate Receipts From Nevada (MMcf),122360,MMCF
2024,SUT-SNV,USA-NV,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGM_EPG0_MIR_SUT-SNV_MMCF,Utah Natural Gas Interstate Receipts From Nevada (Million Cubic Feet),0,MMCF
2024,SWY-SNV,USA-NV,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGM_EPG0_MIR_SWY-SNV_MMCF,Wyoming Natural Gas Interstate Receipts From Nevada (Million Cubic Feet),0,MMCF
2024,SCT-SNY,NEW YORK,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SCT-SNY_2,Connecticut Natural Gas Interstate Receipts From New York (MMcf),637197,MMCF
2024,SMA-SNY,NEW YORK,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SMA-SNY_2,Massachusetts Natural Gas Interstate Receipts From New York (MMcf),260795,MMCF
2024,SNY-Z0S,NEW YORK,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SNY_2,New York Natural Gas Interstate Receipts (MMcf),1994730,MMCF
2024,SPA-SNY,NEW YORK,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SPA-SNY_2,Pennsylvania Natural Gas Interstate Receipts From New York (MMcf),44219,MMCF
2024,SNJ-SNY,NEW YORK,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGM_EPG0_MIR_SNJ-SNY_MMCF,New Jersey Natural Gas Interstate Receipts From New York (Million Cubic Feet),0,MMCF
2024,SAR-SOK,USA-OK,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SAR-SOK_2,Arkansas Natural Gas Interstate Receipts From Oklahoma (MMcf),383356,MMCF
2024,SCO-SOK,USA-OK,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SCO-SOK_2,Colorado Natural Gas Interstate Receipts From Oklahoma (MMcf),0,MMCF
2024,SKS-SOK,USA-OK,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SKS-SOK_2,Kansas Natural Gas Interstate Receipts From Oklahoma (MMcf),1023711,MMCF
2024,SMO-SOK,USA-OK,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SMO-SOK_2,Missouri Natural Gas Interstate Receipts From Oklahoma (MMcf),10968,MMCF
2024,SOK-Z0S,USA-OK,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SOK_2,Oklahoma Natural Gas Interstate Receipts (MMcf),834481,MMCF
2024,STX-SOK,USA-OK,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_STX-SOK_2,Texas Natural Gas Interstate Receipts From Oklahoma (MMcf),816830,MMCF
2024,SAZ-SNM,USA-NM,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SAZ-SNM_2,Arizona Natural Gas Interstate Receipts From New Mexico (MMcf),1455522,MMCF
2024,SCO-SNM,USA-NM,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SCO-SNM_2,Colorado Natural Gas Interstate Receipts From New Mexico (MMcf),0,MMCF
2024,SNM-Z0S,USA-NM,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SNM_2,New Mexico Natural Gas Interstate Receipts (MMcf),679737,MMCF
2024,STX-SNM,USA-NM,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_STX-SNM_2,Texas Natural Gas Interstate Receipts From New Mexico (MMcf),219715,MMCF
2024,SAL-SMS,USA-MS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SAL-SMS_2,Alabama Natural Gas Interstate Receipts From Mississippi (MMcf),3581611,MMCF
2024,SAR-SMS,USA-MS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SAR-SMS_2,Arkansas Natural Gas Interstate Receipts From Mississippi (MMcf),137266,MMCF
2024,SLA-SMS,USA-MS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SLA-SMS_2,Louisiana Natural Gas Interstate Receipts From Mississippi (MMcf),1063543,MMCF
2024,SMS-Z0S,USA-MS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SMS_2,Mississippi Natural Gas Interstate Receipts (MMcf),5867823,MMCF
2024,STN-SMS,USA-MS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_STN-SMS_2,Tennessee Natural Gas Interstate Receipts From Mississippi (MMcf),407621,MMCF
2024,R3FM-SMS,USA-MS,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NGM_EPG0_MIR_R3FM-SMS_MMCF,Federal Offshore--Gulf of America Natural Gas Interstate Receipts From Mississippi (Million Cubic Feet),0,MMCF
2024,SNH-SVT,USA-VT,EPG0,Natural Gas,MIR,Interstate Movements: Receipts,NA1240_SNH-SVT_2,New Hampshire Natural Gas Interstate Receipts From Vermont (MMcf),151520,MMCF
